[2024-10-24 16:15:10] info: 	z2m: Logging to console, file (filename: log.log)
[2024-10-24 16:15:13] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 400/2500
[2024-10-24 16:15:13] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 500/2500
[2024-10-24 16:15:13] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 600/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 700/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 800/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 900/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1000/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1100/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1200/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1300/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1400/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1500/2500
[2024-10-24 16:15:14] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1600/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1700/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1800/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1900/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2000/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2100/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2200/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2300/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2400/2500
[2024-10-24 16:15:15] info: 	zh:ember:uart:ash: ======== ASH Adapter reset ========
[2024-10-24 16:15:15] info: 	zh:ember:uart:ash: ======== ASH starting ========
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: ---> [FRAME type=RST]
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 0/2500
[2024-10-24 16:15:15] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 100/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 200/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 300/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 400/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 500/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 600/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 700/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 800/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 900/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1000/2500
[2024-10-24 16:15:16] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1100/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1200/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1300/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1400/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1500/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1600/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1700/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1800/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1900/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2000/2500
[2024-10-24 16:15:17] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2100/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2200/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2300/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2400/2500
[2024-10-24 16:15:18] info: 	zh:ember:uart:ash: ======== ASH Adapter reset ========
[2024-10-24 16:15:18] info: 	zh:ember:uart:ash: ======== ASH starting ========
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: ---> [FRAME type=RST]
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 0/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 100/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 200/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 300/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 400/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 500/2500
[2024-10-24 16:15:18] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 600/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 700/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 800/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 900/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1000/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1100/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1200/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1300/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1400/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1500/2500
[2024-10-24 16:15:19] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1600/2500
[2024-10-24 16:15:20] debug: 	zh:controller:device: Request Queue (0xb0c7defffe808a84): default expiration timeout set to 0
